followers,following,post_count,has_profile_pic,bio_length,is_fake,follower_following_ratio
63883,103627,0,1,861,0,0.616464662060447
18713,128381,0,1,168,1,0.14576030907759654
143896,95707,0,1,333,0,1.503489781418481
63875,81678,0,1,633,0,0.7820247554450961
9288,73309,0,1,235,1,0.12669485745464465
161650,10778,0,1,398,0,14.996752945542259
78712,143573,0,1,587,0,0.5482329669717358
162010,112713,0,1,820,0,1.4373547207977713
5779,133180,0,1,476,1,0.04339207544619728
142060,36382,0,1,534,0,3.9045708160404584
96473,75787,0,1,844,0,1.2729323903520346
96339,23341,0,1,584,0,4.127281295518808
18138,145439,0,0,87,1,0.1247112211221122
146016,119967,0,1,614,0,1.2171245665510804
786,131066,0,1,605,1,0.005996932866396576
114591,143074,0,1,960,0,0.8009156037043509
187777,85820,0,0,827,1,2.1880075972081423
27629,59949,0,1,777,0,0.46086738949124273
6828,146772,0,1,252,1,0.0465208178615958
18494,62543,0,1,357,1,0.29569583013558454
171038,27610,0,1,57,0,6.194560139075007
29123,65226,0,1,942,0,0.4464868842657182
100422,45167,0,1,398,0,2.2232996811902233
81821,67381,0,1,520,0,1.2142857142857142
153340,46710,0,0,524,1,3.282738541242962
13570,16766,0,0,918,1,0.8093278463648834
151431,102416,0,1,416,0,1.4785728931720319
174028,12780,0,1,392,0,13.61614897112902
91184,48458,0,1,642,0,1.8816731670071607
23653,56221,0,1,221,0,0.4207071964711323
181806,1509,0,1,328,0,120.40132450331126
41976,89493,0,1,371,0,0.46903703041544687
18663,116850,0,1,510,1,0.1597162198012854
21258,31533,0,1,152,0,0.6741295110039957
195243,108144,0,1,892,0,1.805381663507328
179640,122402,0,1,878,0,1.4676110879635302
157467,78467,0,1,983,0,2.006767089769078
88669,1359,0,1,479,0,65.19779411764706
182655,119119,0,1,582,0,1.5333697112155809
103855,20344,0,0,931,1,5.104694028016712
163735,118499,0,1,856,0,1.3817299578059072
137929,69778,0,1,19,0,1.9766548675102824
133628,20601,0,1,592,0,6.486166391612465
71952,101013,0,1,949,0,0.7122973053240145
61006,30782,0,1,227,0,1.9818081408569665
180236,111095,0,1,345,0,1.6223446388708864
122780,97123,0,1,18,0,1.2641571599192785
182784,44458,0,0,443,1,4.111293551361929
33248,124225,0,1,676,1,0.2676412345241737
152877,139152,0,0,367,1,1.0986252542165817
75944,144980,0,1,898,0,0.5238203626682117
57833,96188,0,1,618,0,0.601243385418291
138316,121292,0,0,888,1,1.1403461040620646
6715,90570,0,1,859,1,0.07414072937253646
152461,123791,0,1,725,0,1.231590086596872
152115,125291,0,1,750,0,1.2140839000095776
171923,98375,0,1,146,0,1.7476112059851996
198898,38314,0,1,692,0,5.191126190786898
37996,108880,0,0,503,1,0.34896813952847605
138048,100326,0,0,429,1,1.375980543622355
160216,146903,0,1,847,0,1.0906170015792627
85450,121026,0,1,439,0,0.7060408008130418
80262,62451,0,0,197,1,1.2851790174854287
37716,45708,0,1,996,0,0.8251329059922553
6535,17682,0,1,286,0,0.3695639880110841
11121,102406,0,1,564,1,0.10859609206401906
65799,59372,0,0,368,1,1.108231014097317
131359,39477,0,1,239,0,3.327397537869193
132975,133692,0,1,801,0,0.9946294869589283
4140,53024,0,0,286,1,0.07807637906647807
137706,140749,0,0,699,1,0.9783730017761989
109477,17824,0,1,394,0,6.141767180925666
125152,131837,0,1,995,0,0.9492862452403708
89092,97151,0,1,517,0,0.9170372200263505
196108,48926,0,1,794,0,4.00817544505079
33385,12975,0,1,774,0,2.5728267570900125
129956,74877,0,1,560,0,1.7355698603060978
17076,77870,0,1,863,1,0.21928574180375235
20079,81371,0,1,711,1,0.24675564076094972
67848,100970,0,1,59,0,0.6719553139020115
39906,98066,0,1,544,0,0.4069258772063997
11210,61562,0,1,302,1,0.1820898916557023
186738,40409,0,1,243,0,4.621083890126206
124666,9834,0,1,683,0,12.675749872902898
5911,102192,0,1,206,1,0.0578415351345004
133668,840,0,1,374,0,158.93935790725328
125581,31568,0,1,282,0,3.9779847318572017
62992,10846,0,1,477,0,5.807319996312344
194447,136971,0,1,21,0,1.4196113074204948
80690,86038,0,0,558,1,0.9378305187182556
110459,129789,0,1,348,0,0.8510594036520533
105492,107460,0,0,488,1,0.9816770735429597
54405,74723,0,1,943,0,0.7280793319415448
156227,104194,0,1,669,0,1.4993713709870915
31857,111417,0,1,257,1,0.28592327990091365
173947,135383,0,1,654,0,1.2848416356437984
52761,56888,0,1,46,0,0.927437641723356
115362,41616,0,1,26,0,2.7719922147199463
119057,6083,0,1,966,0,19.56886916502301
56486,143670,0,1,26,0,0.39316215520181524
1288,82476,0,1,980,1,0.01561647489603162
33696,92416,0,1,396,0,0.36460824307216205
132202,2580,0,1,950,0,51.22123208058892
198142,122834,0,0,144,1,1.613074449464729
26175,112148,0,1,586,1,0.23339485862557846
8443,42321,0,1,698,1,0.1994943528188649
20100,9386,0,1,521,0,2.141259188239054
147231,53171,0,1,120,0,2.768957345971564
139081,145707,0,0,800,1,0.9545186262936832
9757,131743,0,1,461,1,0.0740602987612339
55431,33545,0,0,676,1,1.6523877660525845
26824,26855,0,0,381,1,0.9988084599344653
92056,35790,0,1,775,0,2.5720432510966442
155294,51012,0,1,672,0,3.0442044184815633
32999,117827,0,1,902,1,0.2800607665410598
146113,14260,0,1,417,0,10.245634948460838
97761,1074,0,1,326,0,90.94046511627907
180493,140547,0,1,390,0,1.2842089535247745
140664,146192,0,0,296,1,0.9621801317436539
95670,1986,0,1,629,0,48.147961751383995
131722,55479,0,1,995,0,2.37422494592646
162007,130833,0,1,822,0,1.238263754070043
81840,2176,0,1,774,0,37.59301791456132
122237,84258,0,0,83,1,1.4507292989472935
161167,115188,0,1,145,0,1.399152696872097
183219,84153,0,1,170,0,2.1771870618152436
157552,77442,0,1,333,0,2.034425319267074
149965,40002,0,1,423,0,3.7488438367122465
43737,57124,0,1,308,0,0.765636761487965
46310,137682,0,1,525,0,0.33635234560548505
177114,49752,0,1,660,0,3.5598657367394932
9351,78947,0,0,880,1,0.11844505243958048
592,118972,0,1,762,1,0.0049759189059702625
12768,74716,0,1,568,1,0.17088480533211986
190242,10073,0,1,346,0,18.884455032757593
69620,37251,0,0,301,1,1.8688929453452163
167193,96496,0,0,921,1,1.7326238121392374
120992,38897,0,1,346,0,3.1104941128078565
91358,51616,0,1,407,0,1.7699207625394735
95653,4482,0,1,132,0,21.336828016952932
25561,107990,0,1,681,1,0.2366956505634729
59047,43284,0,1,613,0,1.3641446228485619
18104,72932,0,1,987,1,0.24822782553850795
109094,7338,0,0,105,1,14.864967979288732
176173,143572,0,1,170,0,1.2270621913590996
144307,142617,0,1,639,0,1.011842824888864
160086,61480,0,1,249,0,2.603828825165498
33871,136313,0,1,543,1,0.2484777792449785
105405,4695,0,1,727,0,22.44569846678024
84251,14318,0,1,261,0,5.883860604790837
76980,50934,0,0,841,1,1.5113379797781485
172932,121282,0,1,493,0,1.425855231153583
81562,91891,0,0,243,1,0.8875854263700866
137493,68754,0,1,450,0,1.9997527452548907
72521,85677,0,1,902,0,0.8464366581852985
186992,102320,0,1,796,0,1.8275036405039045
149135,133909,0,1,289,0,1.1136957658128595
171795,125261,0,1,262,0,1.3714853666714566
32607,105338,0,1,848,1,0.3095434739270356
189144,40077,0,1,844,0,4.71939717550776
158593,79915,0,1,313,0,1.9844962210320838
129300,135311,0,1,84,0,0.9555693508336289
87974,29669,0,1,414,0,2.965082574991574
132166,48624,0,1,328,0,2.7180668380462727
168423,75147,0,1,44,0,2.2412173311332304
141564,135222,0,1,814,0,1.0468929102297686
160,142181,0,1,332,1,0.0011253182540687289
123955,143008,0,1,464,0,0.8667636302610325
67499,142108,0,0,199,1,0.474980472735717
76234,145093,0,1,200,0,0.5254111127958427
104653,36943,0,1,328,0,2.8327468601126027
38552,113694,0,1,679,0,0.3390826333611856
28800,123351,0,1,239,1,0.23347817627602307
186373,38985,0,1,883,0,4.780510952649669
21452,132574,0,0,797,1,0.16181029605883462
167675,53836,0,0,701,1,3.1144937496517264
172891,99714,0,1,582,0,1.7338514767086195
87965,3770,0,0,656,1,23.326703792097586
63283,42865,0,1,358,0,1.4762982316987823
55082,53811,0,1,997,0,1.0236006838623355
112787,4001,0,1,900,0,28.18265867066467
102937,60848,0,1,720,0,1.691679403112623
140605,52635,0,1,359,0,2.6712706132684856
181177,20946,0,1,377,0,8.649305389793287
109874,95852,0,1,384,0,1.1462760685633209
139256,91103,0,1,719,0,1.528538812785388
48786,43744,0,1,464,0,1.1152360269745114
186344,117729,0,1,221,0,1.582808120275206
155029,23671,0,1,798,0,6.549045285569449
53803,147522,0,1,674,0,0.36470923178080705
98701,145980,0,1,364,0,0.6761222350853878
50944,57813,0,1,71,0,0.881170650707441
29521,96748,0,0,239,1,0.30512976878313985
187603,137878,0,1,503,0,1.3606350495724513
141526,104733,0,1,413,0,1.3512899345007352
50295,126865,0,1,126,0,0.3964419150915139
126693,83551,0,1,486,0,1.5163371313672922
86666,129335,0,1,596,0,0.6700841219768665
72959,39220,0,1,526,0,1.860202442569032
22751,17158,0,1,247,0,1.3258931173145287
67995,80992,0,0,481,1,0.8395169952958897
58815,62576,0,1,311,0,0.9398820652955558
118367,88027,0,0,443,1,1.3446517017312674
146300,58830,0,1,282,0,2.486784178409342
133674,135091,0,0,1,1,0.9895034495010807
196754,12419,0,1,73,0,15.84170692431562
2664,33697,0,1,63,1,0.07905513680337112
86521,84932,0,1,772,0,1.0186970906479225
74572,119712,0,1,346,0,0.6229231578859439
15042,95428,0,1,323,1,0.15762504060610505
126503,139045,0,0,238,1,0.9097924427887174
177815,86649,0,1,396,0,2.0521061742642814
12114,122649,0,1,336,1,0.09876885446392172
22015,11136,0,0,340,1,1.9767441860465116
8792,84739,0,1,278,1,0.10375265518055228
139549,62502,0,1,352,0,2.2326768315120873
154460,23039,0,0,945,1,6.703993055555555
61714,66720,0,1,891,0,0.9249561607290059
34523,123168,0,0,462,1,0.28028968328069565
53914,88263,0,1,461,0,0.6108266110758633
18356,59155,0,1,712,1,0.31029819460409763
184407,16911,0,1,292,0,10.903914380321664
15287,916,0,1,797,0,16.670665212649947
152855,59052,0,1,732,0,2.5884375052918567
155341,17790,0,1,406,0,8.73143724355011
190752,136278,0,1,161,0,1.3997167575341762
5080,121937,0,1,502,1,0.041660515999934394
179531,85053,0,0,447,1,2.1107884402849955
28370,49950,0,0,694,1,0.5679565974655162
179277,116211,0,1,454,0,1.5426720132172238
11007,56361,0,1,884,1,0.19529115361413718
13952,61451,0,1,264,1,0.2270389897806418
94845,37696,0,1,131,0,2.5159827041939677
116224,102395,0,1,833,0,1.1350443376694401
78615,124121,0,1,119,0,0.6333687823270653
52147,46728,0,1,891,0,1.1159451304329218
56312,55401,0,1,218,0,1.0164253998050612
135570,25103,0,0,416,1,5.400334608030593
50090,50044,0,1,671,0,1.0008991907283444
34233,57730,0,1,504,0,0.5929743118948225
182952,25825,0,1,299,0,7.084023851932161
162732,37271,0,1,108,0,4.366065679330329
43477,77256,0,1,237,0,0.5627580672301539
49442,66433,0,1,292,0,0.7442273534635879
180493,101999,0,1,986,0,1.7695392156862746
59716,23572,0,1,987,0,2.5332371781275187
137893,38546,0,1,578,0,3.5772693075985162
77180,146222,0,1,827,0,0.527823940146215
64312,54165,0,1,186,0,1.187313074622457
46738,63690,0,1,35,0,0.733824245183778
128207,36948,0,1,560,0,3.469836802078541
95033,27007,0,1,255,0,3.518698163507109
142317,100819,0,1,434,0,1.4115949216425312
92498,91207,0,1,618,0,1.0141434961845452
125154,76772,0,0,7,1,1.630182486030245
163839,22024,0,1,747,0,7.438774120317821
8264,82912,0,1,177,1,0.09967073920856802
181216,149229,0,1,241,0,1.2143402801045367
128780,85481,0,1,40,0,1.5065159916707611
14854,88553,0,1,356,1,0.167739458409558
81773,132828,0,1,756,0,0.6156261057449803
106113,102488,0,0,112,1,1.035359892281123
89714,96741,0,1,876,0,0.9273531661532737
54874,78210,0,1,767,0,0.7016148623595146
126893,135607,0,1,165,0,0.9357338800070792
63100,47367,0,1,503,0,1.3321229522040197
117891,148190,0,1,853,0,0.795534141749499
70915,59884,0,0,77,1,1.1841863571846039
23572,144352,0,1,718,1,0.16329414698690017
35297,145818,0,0,822,1,0.2420603625042004
74818,102572,0,1,877,0,0.7294122234896123
97141,53251,0,1,195,0,1.824175617817171
51636,84821,0,1,401,0,0.6087571620570135
9890,83583,0,1,832,1,0.11832408116385912
190736,10207,0,1,63,0,18.684952978056426
185383,27757,0,1,651,0,6.678543122703365
66319,147298,0,1,885,0,0.45023387803040077
65092,33822,0,0,424,1,1.9244892528752624
160242,41340,0,1,41,0,3.87610362594035
190006,43351,0,1,372,0,4.382865842406348
198105,106311,0,1,955,0,1.8634302806832719
96003,75320,0,0,305,1,1.2745847771537817
49817,102565,0,1,208,0,0.48570676442485816
181577,19937,0,0,466,1,9.107081954057579
58648,11219,0,1,931,0,5.227094474153298
44905,9399,0,1,303,0,4.777127659574468
174023,126733,0,1,966,0,1.3731358593589724
138928,20047,0,1,584,0,6.92976855546688
16293,85693,0,1,391,1,0.19012999743272574
72697,100931,0,1,152,0,0.7202572028692585
198657,137852,0,1,646,0,1.441078540184109
138445,27050,0,1,361,0,5.11792540017005
85441,73551,0,1,263,0,1.1616407439634544
46408,68666,0,1,215,0,0.6758413794107796
91175,82016,0,1,720,0,1.1116597778509334
9173,113135,0,1,715,1,0.08107940885306181
49884,53010,0,0,621,1,0.9410122427420724
59876,38165,0,1,542,0,1.5688308966095477
32179,11528,0,1,523,0,2.791135397692775
137658,120840,0,1,638,0,1.1391663425493004
110160,136986,0,1,824,0,0.8041638987641163
71858,37136,0,1,193,0,1.9349435872579908
64051,142251,0,1,651,0,0.45026431965807157
49683,86008,0,1,26,0,0.5776488507016707
26654,12076,0,0,45,1,2.2070050509232426
127800,123911,0,1,646,0,1.031377106333527
88673,116625,0,1,828,0,0.760319311302797
145644,50298,0,1,953,0,2.8955645241456094
89911,54304,0,1,57,0,1.6556670656477304
96024,79360,0,1,12,1,1.2099645921800382
193021,69835,0,0,948,1,2.763918322928003
78007,112424,0,1,611,0,0.6938581276406494
28808,139190,0,0,960,1,0.20696740450172785
149307,56911,0,1,48,0,2.6234713241495644
148939,103088,0,1,802,0,1.4447613227405445
174432,15185,0,1,93,0,11.486369024101146
162336,50613,0,0,606,1,3.207333939226301
30800,386,0,1,656,0,79.58656330749353
8775,30020,0,1,583,1,0.2922953932247427
11098,42678,0,1,450,1,0.26003420886150097
177648,61394,0,1,378,0,2.8935255313950647
131270,115377,0,1,9,1,1.137738563677651
100316,121716,0,1,673,0,0.8241741087933485
17574,55918,0,1,725,1,0.31427600636635133
11195,115640,0,1,515,1,0.09680822545636929
62829,104446,0,1,223,0,0.6015395367985676
173829,94702,0,1,380,0,1.835517354254881
163404,105509,0,1,540,0,1.548706283764572
42075,93608,0,0,301,1,0.4494760119219306
40202,114310,0,1,202,0,0.3516896886563848
2266,143181,0,1,941,1,0.015826011649509017
157589,45802,0,1,588,0,3.440582494596424
137793,34622,0,1,570,0,3.9798111082228576
86800,109935,0,1,956,0,0.7895502838014845
28938,117919,0,1,195,1,0.24540366350067844
135455,133669,0,0,321,1,1.0133537817012044
40588,69519,0,1,417,0,0.5838319907940162
112087,148112,0,0,618,1,0.7567667929216206
85376,44772,0,1,341,0,1.9068635114913006
160110,122431,0,0,388,1,1.3077463408259278
155077,96090,0,1,8,1,1.6138556160306377
111037,44871,0,1,531,0,2.474527545016937
42609,26372,0,0,148,1,1.6156296212035035
199413,39080,0,0,382,1,5.10255622936977
95079,106242,0,1,528,0,0.8949201359148368
73874,42722,0,1,11,1,1.729138871333942
5415,29048,0,0,475,1,0.18640917071155633
83380,85205,0,1,593,0,0.978569584301575
187121,140849,0,1,578,0,1.328512602058928
194392,54711,0,1,644,0,3.553004825266852
96060,20968,0,1,955,0,4.581048214030235
137873,11292,0,1,52,0,12.208713362259807
86721,79459,0,1,435,0,1.0913793103448275
54250,50192,0,1,205,0,1.080828003904927
43061,84193,0,1,943,0,0.5114497470128513
148786,69165,0,1,985,0,2.1511436254807275
58562,67650,0,1,914,0,0.8656486969889581
17548,129858,0,0,744,1,0.1351311807421896
168495,101398,0,1,912,0,1.6617027781339067
96043,97885,0,1,53,0,0.9811719755634105
147801,100588,0,1,998,0,1.4693554961278072
3833,103356,0,1,579,1,0.03708505471327535
116661,83509,0,1,489,0,1.3969704227038677
17092,51672,0,1,802,1,0.3307723569368916
143682,22113,0,1,343,0,6.4973320068734735
31342,694,0,1,168,0,45.09640287769784
136559,15588,0,1,908,0,8.759958945410226
65338,64373,0,1,160,0,1.0149749899027558
182029,85603,0,1,526,0,2.1264076445025935
136540,6704,0,0,702,1,20.363907531692767
70453,40136,0,1,526,0,1.75531305279418
4653,67507,0,1,286,1,0.06892516442495704
130581,47361,0,1,874,0,2.7570837380178204
33628,58847,0,0,411,1,0.5714382816748232
190233,106359,0,1,521,0,1.7885765325310268
35639,142513,0,0,568,1,0.25007367697208693
175679,118906,0,1,198,0,1.4774487624782393
114603,14677,0,1,160,0,7.807807603215697
49339,27818,0,1,774,0,1.7735720191236206
68653,1868,0,1,388,0,36.73247726056715
22059,83591,0,1,473,1,0.2638888888888889
70033,123962,0,1,380,0,0.5649508321031276
22212,67264,0,1,764,1,0.33021630863004536
81559,73168,0,1,630,0,1.114666047096448
152463,143115,0,1,591,0,1.065310657089354
83281,71939,0,1,123,0,1.1576452599388378
190595,15732,0,1,824,0,12.114345642916163
52786,55244,0,1,71,0,0.9554891845415875
183857,149598,0,1,981,0,1.228998856944231
192517,9340,0,0,993,1,20.609891874531634
175276,22394,0,1,167,0,7.826568430453226
61040,98557,0,0,283,1,0.6193307494064408
8215,135174,0,0,493,1,0.06077307194377658
44368,19159,0,1,35,0,2.315657620041754
78284,122366,0,1,823,0,0.6397476443812465
191425,6212,0,1,174,0,30.810397553516818
186361,37405,0,1,198,0,4.982115168689515
199924,130632,0,1,115,0,1.530424930913322
153509,77061,0,0,935,1,1.99201941294023
195166,94296,0,1,314,0,2.0696946880600655
186475,55186,0,1,938,0,3.3789660608476635
134398,123145,0,0,219,1,1.0913712179039514
81353,10532,0,1,890,0,7.7236304946359065
168460,66540,0,1,577,0,2.5316722021009603
113821,103021,0,1,776,0,1.104822270971249
123058,3271,0,1,133,0,37.609413202933986
183970,209,0,1,630,0,876.047619047619
166897,136611,0,1,121,0,1.2216862354697977
66267,19977,0,1,832,0,3.316998698568425
134837,109920,0,1,898,0,1.2266718825338196
153267,128156,0,1,969,0,1.1959315527048855
67416,99588,0,1,420,0,0.6769422325758869
23382,68684,0,0,894,1,0.3404236732911116
177814,123862,0,0,491,1,1.4355699442125573
38216,5607,0,1,598,0,6.814550641940086
3749,94786,0,1,288,1,0.03955183727726376
25000,126406,0,1,648,1,0.19777385746042545
148054,149666,0,0,52,1,0.9892227411520241
34547,7399,0,1,204,0,4.668513513513513
10656,126812,0,1,347,1,0.0840292399044262
99244,98662,0,1,50,0,1.0058887323515402
78936,33617,0,1,838,0,2.348027842227378
102117,138570,0,1,921,0,0.7369290832858246
16720,102826,0,0,911,1,0.16260320732881442
175486,129851,0,1,39,0,1.351430859748021
155383,111077,0,1,249,0,1.3988638614307063
150163,50624,0,1,217,0,2.9661827160493828
145453,9628,0,1,178,0,15.105722297227127
61355,131401,0,1,550,0,0.46692592197987853
71430,38619,0,1,182,0,1.8495598135680995
167713,7032,0,1,735,0,23.846580406654343
86125,38034,0,1,163,0,2.2643617720520575
114894,102658,0,0,745,1,1.1191809778002904
182726,121123,0,1,376,0,1.508586242198078
165687,86158,0,0,704,1,1.9230376397126243
141135,55264,0,1,496,0,2.55378630236135
74642,94120,0,1,596,0,0.7930429978432019
70199,47850,0,1,460,0,1.4670330818582684
76922,4722,0,0,754,1,16.286682193521067
64205,17772,0,1,473,0,3.612502109942047
105853,86105,0,1,684,0,1.2293336120595546
106027,4576,0,1,904,0,23.165173694559755
177696,99404,0,1,36,0,1.7875961973743775
148231,41476,0,1,598,0,3.5738119921884417
150616,24154,0,1,640,0,6.23539639826123
60063,17165,0,1,705,0,3.4989514155889547
62073,14439,0,1,318,0,4.298684210526316
99937,118211,0,1,554,0,0.8454048658342639
161450,44518,0,1,411,0,3.626541476672881
164231,26962,0,1,355,0,6.090976523383897
137108,37763,0,1,670,0,3.6306535324647813
22790,116189,0,1,616,1,0.1961442464928135
159746,110290,0,1,964,0,1.4484046749054773
94480,110814,0,1,228,0,0.85259215810134
2287,19464,0,1,728,1,0.11749293603904444
165701,123980,0,1,263,0,1.336503173873416
179515,42299,0,1,929,0,4.243853427895981
67539,31541,0,1,486,0,2.14124025109378
162782,73545,0,1,560,0,2.213335871427406
169321,129188,0,0,351,1,1.3106456432049167
74969,29765,0,1,441,0,2.518611839010952
168514,23769,0,1,634,0,7.089356331510307
119011,20156,0,1,458,0,5.904202014188619
50588,144507,0,1,814,0,0.35007058432751126
38397,73631,0,1,24,0,0.5214716427640157
7466,37909,0,1,130,1,0.19694012134001582
100128,69487,0,1,940,0,1.4409394427814874
10521,47655,0,0,369,1,0.22076968272620445
148591,51786,0,1,435,0,2.8692722111726883
121256,68304,0,1,223,0,1.775214113168875
167345,103606,0,1,610,0,1.615190093333462
167865,120938,0,1,351,0,1.3880137920769975
