followers,following,profile_pic,bio_length,friend_count,label
105987,127843,1,74,3053,0
5703,35326,0,992,4462,1
66814,5079,1,718,3226,0
93084,121412,1,459,1047,0
55810,87340,1,983,4378,0
162426,85211,1,177,1315,0
181325,42749,1,381,1386,0
75038,118192,0,36,3920,1
98244,74534,1,970,1737,0
130412,79233,1,119,421,0
44046,51818,1,914,3801,0
31959,111910,1,629,1411,1
8007,13429,1,0,3249,1
69788,57748,1,720,4570,0
107529,48807,0,935,2452,1
124862,7140,1,310,2083,0
19743,63226,1,207,4453,1
10708,145973,1,153,4653,1
113781,88815,0,761,3678,1
180499,28525,1,682,1350,0
192976,20491,1,314,2367,0
143469,8078,1,306,4833,0
44729,91654,1,503,3340,0
32304,129101,1,618,2572,1
15646,16997,1,654,4120,0
79539,131940,1,519,3844,0
6310,97356,1,605,639,1
18787,113711,1,909,1574,1
78262,21246,0,96,3228,1
77968,147326,1,489,4269,0
121992,34512,0,6,185,1
151643,57865,1,785,1318,0
124596,103393,1,11,527,1
67771,72144,1,513,3259,0
6516,117363,1,945,3483,1
114821,50665,1,348,3019,0
157254,93542,1,916,4779,0
4770,101311,1,6,2233,1
151431,14325,1,499,1567,0
23934,132825,1,474,574,1
159897,149068,1,523,2034,0
111581,68811,0,851,1324,1
160600,116737,1,56,4404,0
71093,824,1,589,1212,0
197240,144952,1,585,1434,0
77530,117718,0,232,537,1
13785,66617,1,790,4953,1
6594,11517,1,29,1574,0
165889,147948,1,366,192,0
93669,103068,1,825,1186,0
177016,115016,1,606,4148,0
182570,9982,1,819,474,0
104193,145711,0,55,4269,1
93331,70210,1,9,1813,1
40958,69852,1,914,4795,0
65790,113618,1,146,2437,0
19314,9695,1,363,3379,0
54200,48582,1,598,4552,0
25906,31094,1,252,1354,0
154653,22187,1,698,3400,0
162585,118013,0,939,3754,1
25469,128721,1,744,3529,1
191358,106683,1,252,158,0
16265,1214,1,442,1837,0
125002,23940,1,735,4611,0
35445,44406,1,339,1025,0
95087,147049,1,515,658,0
105588,58414,1,352,677,0
56688,101440,1,623,4410,0
124211,103569,1,704,4046,0
172507,60481,0,652,3821,1
133064,27740,1,322,2375,0
156182,63328,1,139,275,0
78489,11881,0,860,4547,1
144103,36996,1,950,1588,0
68314,122196,1,444,4581,0
45932,37177,1,94,4662,0
188612,66126,1,552,245,0
42951,56531,1,419,888,0
126508,26119,1,513,2211,0
187638,117744,1,789,4025,0
141454,116894,0,149,0,1
53597,133780,1,552,2910,0
138424,44989,1,350,2184,0
33781,22106,1,115,4246,0
134860,17131,1,631,3251,0
55803,46553,1,236,3051,0
135375,6553,0,269,1510,1
70209,17881,1,860,3771,0
86212,1379,1,290,1128,0
100361,90791,1,433,697,0
186238,105664,1,8,1088,1
60657,69306,0,750,2419,1
165561,140160,1,629,2628,0
129577,104512,0,863,3789,1
20927,16350,1,826,685,0
165105,99599,1,823,2756,0
151393,81397,1,474,1842,0
77001,79509,1,521,1732,0
148045,17769,1,536,4835,0
30271,101584,1,684,4366,1
155077,46365,1,736,1972,0
145088,50185,0,10,710,1
2871,133858,1,612,324,1
112674,126525,1,776,4893,0
5903,132692,1,902,2967,1
18400,36303,0,326,3799,1
170096,19589,1,929,2594,0
4011,2882,1,594,1092,0
165470,129236,1,275,2955,0
10961,9745,1,369,211,0
181119,15861,1,489,1581,0
137155,91707,1,344,3831,0
160708,54261,0,772,1443,1
95681,133909,1,367,4143,0
121729,74135,1,732,4326,0
62906,54380,1,310,578,0
107232,86089,1,730,2997,0
117197,105025,1,600,1754,0
172651,44397,1,484,2979,0
31422,77085,1,14,3605,1
88025,63865,1,757,421,0
83644,55956,1,687,610,0
196083,100727,1,3,445,1
94886,143978,1,845,960,0
170531,14988,1,375,130,0
132664,33800,1,368,2647,0
121693,87329,1,464,4079,0
115589,52284,1,532,2434,0
185787,56232,1,719,3729,0
86572,44420,1,985,4431,0
75891,37710,1,136,1024,0
149893,92035,1,833,1652,0
29437,31283,1,362,537,0
179694,25968,1,974,4591,0
72378,62508,0,930,3083,1
165294,113435,1,215,507,0
20889,85366,1,367,3924,1
5459,5738,0,116,680,1
74965,3098,1,178,2612,0
102426,95424,1,245,4876,0
43623,78672,1,127,759,0
193748,38244,1,357,4223,0
47116,139325,1,77,3147,0
170690,54333,1,740,2193,0
120597,125349,1,292,2546,0
59998,50969,1,773,4655,0
128657,90744,1,81,1222,0
139925,117286,1,341,3574,0
78677,75028,1,337,3023,0
66130,35421,1,818,3280,0
117514,132526,1,577,1071,0
61607,148594,0,95,540,1
42227,38575,1,144,510,0
49228,3192,1,576,4450,0
65338,111116,1,520,344,0
183809,127874,0,396,4242,1
122655,81311,0,995,3369,1
49425,141474,1,356,3822,0
75509,80781,1,185,2379,0
2467,36527,1,669,2480,1
9465,52181,1,542,398,1
99324,91472,1,150,3406,0
140352,81219,1,318,3280,0
144346,143532,1,753,4682,0
129598,119783,1,667,3766,0
122677,147519,1,58,1294,0
197019,83265,1,9,3251,1
72925,50126,1,856,3509,0
22558,20545,1,123,2035,0
155443,55114,0,355,4833,1
44041,93740,0,345,3849,1
148446,13890,1,793,1777,0
142872,121284,1,236,379,0
70026,52482,1,332,3763,0
107210,132812,1,16,1661,0
199231,142290,1,423,3058,0
161220,71591,1,323,1306,0
160502,88241,1,22,2465,0
88214,34722,1,930,4451,0
75144,49431,1,458,15,0
5373,42000,1,459,4410,1
135698,71975,1,520,2580,0
58834,30921,0,718,2592,1
129041,99265,1,556,4789,0
191371,88747,1,420,68,0
14724,17601,0,964,410,1
29232,93332,1,402,3123,1
109435,123254,1,330,2859,0
138643,119004,1,456,918,0
12311,147364,1,482,4835,1
53827,28000,1,497,1490,0
24047,130439,1,26,3805,1
146163,119277,1,396,3343,0
148464,30383,1,952,2486,0
158119,142857,0,187,2577,1
89429,40910,1,139,272,0
182695,24281,1,520,4554,0
149400,113838,1,745,819,0
18024,4841,1,91,2615,0
75431,97204,1,76,4956,0
40868,60155,0,851,2544,1
111028,56313,1,243,3984,0
141360,111688,1,844,4890,0
149356,148515,1,666,4900,0
47004,132994,1,729,2981,0
62785,31976,1,958,1890,0
22913,143063,1,988,3039,1
192661,104405,1,796,4935,0
126283,53744,1,661,2682,0
113007,2473,1,840,602,0
181302,139180,1,87,3937,0
169029,28715,1,617,1432,0
100711,37317,1,914,4462,0
168740,65516,1,293,255,0
122024,54604,0,94,2487,1
109713,4889,1,252,1358,0
192458,73748,1,550,3701,0
179006,31971,1,398,2482,0
9348,50551,1,766,689,1
76178,134273,0,53,3532,1
100265,108957,1,927,307,0
170868,89882,1,242,1696,0
160211,37958,1,109,3166,0
178178,5681,1,765,408,0
69448,101982,1,623,3951,0
57535,46870,1,685,825,0
177876,128396,1,700,1191,0
135904,67203,1,220,2134,0
96148,50061,1,760,3094,0
193730,58235,1,563,4193,0
144776,37890,0,161,1774,1
114532,90073,0,968,4416,1
136390,61401,1,34,533,0
144675,11217,1,965,2867,0
111367,48351,1,36,1207,0
28812,33741,1,845,416,0
176303,1408,1,828,2776,0
59555,42903,1,622,1237,0
3563,107042,1,369,4943,1
50118,132290,1,176,4765,0
53004,122189,1,520,1943,0
186955,109268,0,274,2180,1
167420,30105,1,982,2100,0
58224,69634,1,632,4836,0
166263,117426,1,104,4118,0
168043,138691,1,155,3674,0
164846,143011,0,335,459,1
53223,18226,1,25,649,0
19234,25322,1,933,4577,0
75214,117504,1,295,119,0
27882,58215,1,536,4768,0
189078,147950,1,354,2255,0
97142,137632,1,885,317,0
38089,94835,1,68,867,0
81785,73079,1,326,3226,0
147883,23946,1,150,393,0
37039,110733,1,856,2552,0
171394,7253,1,576,4408,0
55473,79311,1,661,3228,0
150171,32813,1,319,2061,0
188873,48365,1,756,76,0
10594,67593,0,451,3410,1
57226,149485,0,569,408,1
1662,38485,1,667,4092,1
98305,111504,1,111,2267,0
117234,16101,1,634,743,0
39536,8831,0,461,4528,1
52232,51897,1,864,2853,0
3169,5004,0,963,3834,1
93083,45924,1,361,3997,0
41252,37170,1,202,1831,0
150678,43555,1,486,987,0
50604,145734,0,479,2701,1
135629,118115,0,3,3712,1
140494,104216,1,128,3907,0
189656,65930,1,25,2864,0
68212,36365,1,800,754,0
72060,62188,1,976,675,0
102271,98633,0,26,4927,1
78275,63471,1,41,4123,0
111431,148228,1,964,4511,0
134799,57287,1,582,1710,0
70447,132717,1,63,3475,0
95637,59076,1,24,541,0
171108,116475,1,71,164,0
21443,50151,1,481,2255,0
58824,67384,1,872,984,0
43861,99865,1,899,2661,0
164653,33541,1,267,4468,0
41943,72847,1,825,617,0
180105,50955,1,94,3913,0
59812,140362,1,394,68,0
49882,87780,0,868,3424,1
43466,99919,1,363,4196,0
93479,112854,1,314,0,0
171546,61768,0,116,2398,1
83141,43262,1,163,2054,0
20440,136578,1,876,4413,1
145268,20605,1,789,185,0
84731,78590,1,576,4823,0
158463,28231,1,305,2509,0
162798,79397,1,771,4438,0
54791,77123,1,739,4808,0
13709,13515,1,199,3079,0
56640,87211,1,984,135,0
133200,16600,1,731,382,0
90715,69310,1,179,4281,0
62998,135501,1,357,2686,0
112757,135678,1,739,927,0
156493,135550,1,995,3443,0
132891,114380,0,251,560,1
78542,111780,0,298,1189,1
50263,66177,1,872,897,0
147585,55746,1,429,2368,0
85171,123075,1,3,1738,1
113715,85195,1,652,4953,0
35704,36818,1,677,3045,0
46340,21309,1,253,4380,0
46811,149760,1,940,3872,1
77858,28176,1,664,2398,0
194845,68879,1,578,4761,0
35744,67592,1,566,1393,0
34790,84728,1,95,2588,0
163057,140488,1,166,3466,0
85021,8584,1,832,2024,0
132686,124555,1,330,3685,0
66258,93302,1,897,929,0
91133,122408,1,964,4309,0
159218,18830,1,887,4399,0
161086,77066,1,853,3226,0
127586,3591,1,61,1403,0
110971,93878,1,173,199,0
137859,125407,1,252,3751,0
99357,116869,1,460,2285,0
157010,21395,1,623,670,0
77159,16738,1,214,1728,0
139384,133703,0,238,3238,1
108302,148977,1,414,1249,0
38351,19056,1,738,878,0
112143,121656,1,741,4346,0
50777,115316,1,744,3351,0
40154,54418,1,674,2523,0
86705,37190,1,125,497,0
158603,26014,0,940,1987,1
96763,125563,1,252,977,0
128452,1780,1,844,3044,0
199554,42192,1,949,2748,0
5700,104875,0,710,4879,1
39174,99129,1,196,2476,0
47952,43923,1,633,538,0
178301,89196,1,412,4040,0
45870,2395,1,455,900,0
156630,102449,1,775,1466,0
104506,121747,1,53,3015,0
60415,146851,1,646,4305,0
103759,71028,1,338,1733,0
90900,138183,1,358,490,0
155893,141056,1,150,1709,0
186103,93176,1,99,1753,0
50710,26924,1,233,1918,0
192999,32577,1,543,2034,0
115705,138783,1,61,2711,0
73919,85548,1,940,1486,0
1886,125093,1,195,1500,1
170644,135168,1,541,197,0
47370,66555,1,754,1967,0
79216,89848,1,105,4616,0
156083,8254,1,294,1534,0
41203,125410,1,644,1713,1
153908,137037,1,450,1348,0
100654,103025,0,533,4783,1
147536,130509,1,155,4562,0
163520,32963,1,405,3844,0
173393,3273,1,895,595,0
195563,15330,1,725,138,0
136954,76422,1,737,1014,0
39558,122089,1,796,241,1
135999,3212,1,682,2363,0
122783,87594,1,553,732,0
117023,132152,1,571,134,0
135763,32675,1,374,3259,0
32771,22007,1,588,3761,0
32011,113805,1,454,2626,1
31427,82641,1,201,3140,0
116595,95815,1,731,2486,0
12210,46815,1,451,2124,1
154604,83482,1,186,1510,0
149520,639,1,607,1818,0
147601,63593,1,853,4853,0
116482,78038,1,723,2796,0
28207,93899,1,367,4512,1
196629,3736,1,339,4302,0
177219,16473,1,261,1643,0
61697,128771,1,840,2768,0
20860,125801,0,923,4406,1
191449,107598,1,588,3364,0
25100,86623,1,542,1399,1
169801,36820,1,550,1550,0
49246,57589,1,305,3411,0
103124,18414,1,845,82,0
52008,127378,1,725,1479,0
199456,24220,1,637,2920,0
94842,60531,0,164,2283,1
94288,110002,1,757,2440,0
147049,9387,1,620,1782,0
123810,76815,1,87,604,0
93851,27584,1,199,4333,0
22932,44783,0,270,730,1
120594,124494,1,50,1360,0
115662,115814,1,488,2078,0
66635,130752,1,197,977,0
104433,141929,1,22,1637,0
122040,73588,1,664,1981,0
183424,148067,1,222,2950,0
126249,13580,1,941,3300,0
69523,18240,1,220,4004,0
176360,83446,1,662,582,0
81331,104533,1,265,459,0
143282,80974,1,72,135,0
120248,73401,1,880,1976,0
12753,143283,1,76,977,1
152174,3646,1,543,283,0
134169,42816,1,880,2897,0
53316,89460,1,434,2398,0
22697,44112,1,936,4112,0
124959,51048,1,64,1238,0
154939,132850,1,960,3466,0
130040,45752,1,356,2461,0
79512,70726,1,935,3166,0
80157,44788,1,17,3704,0
4931,4747,1,675,2053,0
3974,45,1,798,779,0
35738,7758,1,565,2134,0
69860,125076,1,574,2236,0
41748,140926,1,768,1639,1
130198,56950,1,750,419,0
170953,148421,1,435,1826,0
107450,19455,1,995,3138,0
20328,88552,1,440,3689,1
16433,46116,1,8,4955,1
34583,120461,1,469,206,1
86491,40484,1,631,3390,0
64145,81638,1,347,3870,0
107330,134476,1,601,3796,0
83834,100647,1,371,2534,0
6369,65642,1,969,2180,1
128872,46009,1,823,4210,0
166426,128824,1,174,4306,0
131768,29605,1,514,4227,0
95603,110879,1,129,1397,0
197544,120827,1,565,4249,0
176973,5580,1,292,1446,0
57067,114902,1,695,951,0
144938,5400,0,926,4021,1
88307,96032,0,352,1717,1
63933,127319,1,223,4242,0
41352,106960,1,523,3805,0
3126,39015,0,953,3198,1
83798,71713,1,706,4810,0
28169,146046,1,758,1596,1
25496,145109,1,508,3733,1
59227,147239,1,367,3216,0
154242,88754,1,665,906,0
3753,43148,1,589,3750,1
26558,122790,1,651,4058,1
116552,86078,1,499,2154,0
60385,56879,1,89,4924,0
44336,119894,1,655,1337,0
120622,65839,1,948,4106,0
39565,29756,1,71,2495,0
53870,143755,1,432,2974,0
177763,142097,1,688,2442,0
75915,149787,1,347,4473,0
135752,92943,1,262,360,0
197783,148188,1,270,3064,0
77991,36744,1,508,4737,0
10073,124697,1,507,572,1
54465,116072,1,616,1955,0
100771,133196,1,419,3044,0
46423,7176,1,71,1584,0
26211,91310,1,73,2233,1
128185,149748,1,654,3292,0
292,45177,1,502,3246,1
22342,110623,0,573,1814,1
151743,997,1,145,4041,0
132238,120179,1,45,1889,0
100672,120403,0,740,1899,1
90076,142303,0,104,2655,1
98069,95287,1,108,2329,0
169828,119574,1,316,3718,0
106516,121509,1,120,1056,0
145835,85447,1,498,2129,0
196857,109522,1,42,1506,0
3183,81144,1,939,1630,1
31836,92693,1,98,991,0
133253,94315,1,705,4590,0
103311,27387,1,310,1193,0
164731,4090,1,213,3968,0
157704,120846,1,462,702,0
183627,40239,1,740,1030,0
112030,3743,1,422,4921,0
175987,30924,1,995,2481,0
90422,141268,0,388,562,1
189328,130160,1,696,366,0
166499,91815,0,111,793,1
11989,105312,1,910,3103,1
89317,68860,1,858,4731,0
192463,80399,1,271,986,0
83296,48795,0,824,957,1
7140,51553,1,995,3595,1
325,103976,1,101,854,1
152761,113566,1,209,1569,0
186990,119968,0,738,2256,1
88779,61600,1,792,3909,0
152966,50022,1,21,4103,0
98076,134271,1,759,4832,0
179976,50897,1,158,2222,0
141847,38038,1,890,4176,0
170398,123323,1,740,237,0
109868,120278,1,929,3288,0
41782,111054,1,342,4282,0
46255,7897,1,399,4725,0
73039,64541,1,453,1732,0
104945,106968,1,698,3061,0
40135,14892,1,142,814,0
180423,139343,1,849,4709,0
133614,24815,1,869,1186,0
15221,45612,1,396,2225,0
84154,16267,1,535,984,0
3014,18268,1,140,797,1
89909,114463,1,960,4162,0
160404,145335,0,239,543,1
145286,95347,1,291,519,0
179520,94542,1,816,2546,0
15034,66612,1,81,1454,1
198690,138307,1,559,1058,0
188074,88757,0,864,2236,1
102176,147489,0,869,1112,1
114461,98075,1,170,3406,0
62564,34609,0,773,946,1
64897,102785,1,976,4030,0
70414,23645,1,579,135,0
139712,62233,1,525,2593,0
33070,111443,1,541,792,1
120549,7771,1,109,1136,0
107345,102601,1,211,1362,0
33788,133014,1,775,554,1
34157,125224,0,437,2572,1
58746,83251,1,321,3403,0
107054,57042,1,996,2254,0
182579,53740,1,899,1366,0
29097,47024,0,713,948,1
148730,56965,1,83,103,0
171546,10057,0,955,1046,1
86488,8983,1,375,4026,0
121590,130469,0,52,2614,1
59759,19995,1,866,3331,0
161055,114587,0,495,963,1
87597,38886,1,255,3271,0
94548,89025,1,585,837,0
43174,95149,1,219,2458,0
179364,94020,1,654,881,0
54750,2673,1,99,3188,0
110173,77513,1,128,4519,0
113990,23466,1,917,2202,0
5548,92545,1,218,3334,1
187469,50406,1,476,2198,0
21072,134760,0,782,211,1
51038,69284,1,457,1215,0
45261,114579,1,979,880,0
153268,13665,0,21,754,1
86808,20641,1,689,700,0
118848,35797,1,559,2219,0
28997,45950,1,628,370,0
48808,129554,1,328,1732,0
109980,102339,1,887,801,0
194554,113431,1,690,989,0
144287,140710,1,479,4771,0
26275,21173,0,784,415,1
193085,144294,1,873,2965,0
136274,18095,0,338,3337,1
7457,123554,1,871,3612,1
41491,132511,1,858,1620,1
14864,125614,1,178,1535,1
158313,136447,1,420,4344,0
162976,89023,1,481,2792,0
32088,107181,1,48,572,1
67713,20600,1,826,4893,0
111467,2466,1,905,4856,0
147740,109934,1,766,3655,0
93081,53276,1,29,292,0
19058,6928,1,84,4293,0
142162,55309,1,788,79,0
161641,116196,1,501,4232,0
89750,9404,1,545,4308,0
190172,113187,1,328,1862,0
69522,110449,1,609,618,0
152230,27684,1,433,959,0
136324,68591,1,587,3278,0
141630,119821,1,686,3735,0
151888,2682,1,852,2213,0
137212,111186,1,248,3574,0
136650,21832,1,851,3996,0
79272,16997,1,133,2477,0
138266,34640,1,689,3251,0
80082,40491,1,364,2168,0
174723,63043,1,739,3245,0
76628,112175,1,574,2378,0
131009,128568,1,779,1722,0
53692,114250,1,424,1161,0
68317,72725,1,414,1889,0
107620,128131,1,769,2040,0
130981,45520,1,655,3971,0
27569,62919,1,511,3401,0
28840,109869,1,384,3309,1
192664,64442,1,387,1099,0
7702,105246,1,814,4018,1
80170,109687,1,448,1688,0
148123,123447,0,563,4132,1
57828,61477,1,302,844,0
184447,244,1,98,1643,0
9620,79453,0,972,2333,1
136137,127962,1,305,1263,0
130504,71303,0,556,2934,1
76441,28390,1,41,3685,0
191596,10247,0,990,215,1
120567,29583,0,467,4776,1
71122,139148,1,439,3657,0
192235,149078,1,326,2340,0
34787,146123,1,568,1507,1
78538,135386,1,999,2090,0
189332,28670,1,32,3378,0
72689,124920,1,411,1116,0
187995,10236,1,625,2740,0
79563,35568,1,811,2161,0
81427,107327,1,113,3256,0
156333,110188,1,507,2968,0
161082,16352,1,55,1148,0
6643,125721,1,555,3176,1
37424,141418,1,723,4253,1
33382,55904,1,351,3345,0
106249,145107,1,328,3961,0
174193,122141,1,545,1140,0
167711,16108,1,269,2933,0
23387,2853,1,195,2107,0
187140,84156,1,412,2448,0
153471,4176,1,636,827,0
67794,100459,1,78,1203,0
110639,137901,1,766,3303,0
131941,123225,1,656,844,0
99577,118458,0,82,2971,1
171299,110893,1,741,1268,0
144743,73927,1,136,4733,0
123669,118178,1,538,4744,0
152032,40667,0,688,1629,1
110679,6611,1,718,3530,0
103538,88242,1,932,803,0
81850,84612,1,923,127,0
69595,46902,1,305,951,0
127780,33043,1,310,2264,0
66476,136343,1,387,19,0
43303,72867,1,724,3638,0
194185,77089,1,865,1781,0
48929,58745,1,914,3834,0
147786,142645,1,548,3131,0
9731,85970,1,505,4770,1
191901,24464,1,387,4834,0
40547,118523,1,292,556,0
151322,20662,1,178,2244,0
34758,18228,0,671,2983,1
79793,60721,1,428,3563,0
21321,138458,1,879,2725,1
84703,6862,1,523,4599,0
15965,40108,1,680,4833,0
30796,91788,1,311,4887,0
25221,80140,1,79,3331,1
163544,68578,1,13,196,1
64432,49966,1,53,2828,0
112475,10386,1,446,4839,0
193124,77228,1,765,3988,0
73295,146297,1,64,2469,0
47019,147765,0,371,1630,1
135155,72197,0,502,3278,1
50524,43021,1,569,2038,0
4047,118915,1,95,2479,1
49057,149333,0,532,4330,1
14394,117174,1,259,4574,1
95966,86755,1,584,2475,0
68116,143009,1,247,4761,0
105063,66330,1,126,3309,0
93720,72322,1,498,3178,0
50738,102318,1,45,1387,0
34759,45313,1,981,641,0
149701,27032,1,267,574,0
85891,148430,1,639,3144,0
157758,61710,1,541,1721,0
89529,95326,1,93,1018,0
81011,86157,1,735,4058,0
24709,28365,1,315,3420,0
94918,13189,1,611,399,0
94113,7248,1,70,4690,0
7498,4369,1,592,1456,0
69644,139122,0,448,1595,1
54388,28605,0,909,116,1
134071,49616,0,366,382,1
47239,103719,1,811,4954,0
178368,33055,1,619,2129,0
128679,116680,1,613,1850,0
5599,7450,1,409,831,0
7376,133997,1,90,4968,1
47320,50272,1,508,2700,0
127256,5310,1,876,2781,0
79531,31817,1,527,3481,0
147703,82641,1,109,2117,0
86010,15457,0,774,4482,1
105578,42311,0,671,2006,1
138207,135052,1,764,2571,0
137905,123573,1,88,296,0
57519,97427,1,606,718,0
183741,36181,1,271,3136,0
148960,132019,1,246,3079,0
174136,131094,1,360,10,0
174009,1128,0,377,4880,1
192346,79522,1,205,410,0
75991,48929,1,344,2939,0
85964,81696,1,829,2654,0
2040,115245,1,797,3186,1
109772,9808,1,759,3450,0
171822,95148,1,454,598,0
17246,21725,1,907,823,0
52980,72534,1,66,2397,0
154231,39950,1,986,4114,0
156702,83576,1,557,312,0
176027,20557,1,978,2974,0
56401,21825,1,42,3738,0
118925,8998,0,228,2492,1
144408,36080,1,950,1945,0
195004,146874,1,812,230,0
86231,142239,1,443,3740,0
84724,42407,1,233,2672,0
63019,120283,1,198,3454,0
39351,13338,1,496,3583,0
70416,76289,1,847,43,0
185555,149967,1,31,2924,0
143331,131029,1,263,3693,0
186811,109367,0,112,2270,1
159698,65898,1,972,3457,0
76446,134526,1,829,2949,0
46126,117486,1,458,2318,0
60202,86540,1,275,3385,0
84582,136421,1,145,2294,0
94639,125416,1,356,2995,0
173508,39963,1,5,3638,1
100216,138822,1,339,4916,0
135914,94929,1,991,3367,0
180071,74935,1,493,3284,0
143692,13686,1,107,2342,0
1471,63528,0,924,170,1
30776,99811,1,771,4341,1
83891,22787,1,70,1639,0
65916,145848,1,938,616,0
151823,115613,1,339,239,0
88427,104887,1,673,4493,0
191816,61086,1,99,1856,0
73374,102231,1,326,922,0
1898,63308,1,32,4887,1
30578,15797,1,142,1904,0
96912,5302,0,243,3149,1
171951,38059,1,735,812,0
99961,131980,1,725,4999,0
118585,143949,0,631,1730,1
164444,14239,1,679,831,0
152276,27313,1,860,3424,0
91409,42103,0,216,2207,1
57729,88771,1,900,4839,0
86138,126228,0,973,3432,1
167482,91665,1,433,4908,0
15994,10534,1,866,3368,0
28936,43060,1,833,2227,0
9295,17189,1,728,2260,0
169444,128431,0,53,4625,1
121141,86067,0,719,2917,1
79883,10967,0,941,3520,1
90482,65563,1,591,4380,0
126304,8660,1,906,2708,0
161210,118671,1,891,1820,0
105691,129909,1,944,648,0
158129,140688,1,994,188,0
107291,75976,1,150,1222,0
40480,13107,1,54,478,0
82671,94182,1,516,3062,0
96627,91787,0,447,2025,1
188733,15954,1,34,4612,0
135710,16943,1,860,1888,0
148381,40725,1,118,1550,0
107578,45434,1,196,2916,0
46551,85751,1,565,3255,0
7013,10110,0,770,2806,1
48296,16462,1,773,33,0
158482,79232,1,854,295,0
36391,66567,0,877,2500,1
90914,127425,1,823,3779,0
151904,56063,1,513,3576,0
33045,113394,1,593,1429,1
60359,55240,1,861,2189,0
78548,81352,1,421,1987,0
18162,148940,1,951,4743,1
35320,80989,1,516,2882,0
35937,22222,1,685,1709,0
152241,79794,1,138,2777,0
145491,63924,0,704,3697,1
145404,99854,0,649,1547,1
113885,78513,0,808,462,1
132023,54649,1,627,3315,0
14698,102986,1,43,3304,1
27246,83749,1,857,513,1
115199,141295,1,800,4096,0
95795,39369,0,218,3566,1
146617,86379,0,567,3803,1
72260,69392,0,753,3687,1
195834,12661,1,907,3938,0
172280,146663,0,257,3489,1
156158,71718,1,512,1471,0
192938,7970,1,960,337,0
11355,47922,1,376,3081,1
186589,30755,1,892,3412,0
56814,120926,1,288,2392,0
101899,19416,1,469,976,0
97562,13672,1,971,4978,0
173909,128145,0,102,2245,1
159446,74095,0,803,4068,1
31733,64,1,148,1703,0
17581,68835,1,83,871,1
160078,136711,1,931,3409,0
83389,142127,1,25,2589,0
395,87594,1,174,4552,1
45441,116916,1,734,1549,0
11574,120308,1,640,3507,1
144106,82516,1,421,4461,0
22495,64666,1,653,2621,0
45880,118294,1,345,2529,0
5872,10866,1,301,2157,0
80825,3889,0,297,2356,1
99520,118194,1,134,159,0
9126,124714,1,54,4939,1
1544,31335,1,55,2102,1
148104,50547,1,373,2808,0
127407,98756,0,587,1999,1
74234,10995,1,830,2581,0
139998,2631,0,919,2993,1
50440,137039,1,338,2934,0
141387,88294,1,456,2311,0
63970,87278,0,354,2795,1
111053,64471,1,131,4328,0
96449,37116,1,492,4328,0
69927,92116,0,553,3588,1
97804,133014,1,863,3116,0
93953,47664,1,109,4653,0
143319,87342,0,581,3747,1
8952,14407,0,795,1949,1
192893,113926,1,125,1459,0
48790,59201,1,859,4430,0
119968,80093,1,295,2451,0
512,17878,1,178,4351,1
198049,83100,1,924,3067,0
158228,78629,1,809,4090,0
11623,43168,1,885,2988,1
74291,54862,0,196,771,1
16127,28004,1,772,1111,0
138431,20471,1,100,3311,0
109603,91820,0,936,4406,1
162056,102229,1,572,1594,0
86441,65308,0,182,2729,1
183851,83969,1,923,1281,0
136114,14568,1,808,3585,0
28638,9466,1,878,2828,0
24500,57324,1,8,2373,1
64555,102208,1,412,4885,0
36488,146539,1,717,341,1
113186,75955,1,933,4933,0
34074,147748,1,829,4723,1
138447,94791,1,565,2818,0
119878,108718,1,691,2925,0
116848,22650,1,103,1272,0
71952,88290,1,125,709,0
170210,77701,1,545,738,0
95766,10683,1,676,1778,0
113758,80978,1,944,4590,0
131769,4860,1,809,4130,0
28931,134801,1,269,3718,1
99787,31351,1,465,4913,0
104705,62744,1,800,9,0
73989,120198,1,117,1737,0
174467,74155,1,865,2578,0
49598,121449,0,91,1558,1
75614,76700,1,611,2142,0
5214,6955,1,484,2623,0
126705,21662,1,86,4000,0
137610,6408,1,233,4545,0
86602,1225,1,912,2143,0
7216,143268,1,123,864,1
9932,146444,0,202,1800,1
117338,17279,0,31,3452,1
155671,110401,1,356,2716,0
76387,92404,1,462,4302,0
139010,48481,0,963,1809,1
103785,44552,1,550,4945,0
40701,137930,1,93,4341,1
196526,74474,0,521,1997,1
67621,25168,1,726,2931,0
137166,32099,1,407,2130,0
187625,61455,1,99,4412,0
157200,54240,1,243,2692,0
138874,74796,1,57,3176,0
50018,54592,1,964,2796,0
139423,122181,1,356,4695,0
164749,101611,1,490,1555,0
148730,58046,1,319,3690,0
49561,16488,1,18,4936,0
123728,118521,1,356,3572,0
26145,131467,0,116,4443,1
1189,141917,1,135,330,1
165570,18394,0,838,4705,1
175225,93993,0,295,1944,1
155923,59332,1,524,4839,0
111366,42628,1,100,3958,0
153272,21352,0,379,4664,1
5611,82971,1,154,1684,1
135033,51993,1,593,2436,0
16560,103027,1,599,970,1
90390,120212,1,104,746,0
149767,8539,1,641,2184,0
58507,132335,1,783,1384,0
179926,144377,1,525,4030,0
157424,53817,1,127,1018,0
103849,49107,1,400,2578,0
91326,129240,0,571,4111,1
49061,99655,1,965,4663,0
194928,56132,1,738,3940,0
98239,125701,1,528,2024,0
41855,105494,1,556,1542,0
27848,52979,1,549,2711,0
62325,58013,1,123,3046,0
29798,63797,1,359,1454,0
