profile_pic,username_digit_ratio,fullname_digit_ratio,bio_length,followers_count,following_count,posts_count,account_age_days,posting_frequency,followers_following_ratio,is_fake
1,0.039,0.009,34,2328,323,921,3875,0.238,7.207,0
1,0.09,0.004,130,4972,734,535,1448,0.369,6.774,0
1,0.657,0.413,18,18,4351,2,14,0.143,0.004,1
0,0.313,0.351,13,2,2978,3,84,0.036,0.001,1
1,0.03,0.01,105,4080,587,629,2961,0.212,6.951,0
1,0.052,0.02,140,477,537,139,1444,0.096,0.888,0
1,0.089,0.009,113,3340,376,772,2302,0.335,8.883,0
0,0.426,0.237,11,42,4102,5,105,0.048,0.01,1
1,0.076,0.001,81,4624,581,392,2137,0.183,7.959,1
0,0.336,0.134,17,43,4859,3,41,0.073,0.009,1
0,0.443,0.388,3,13,3334,3,33,0.091,0.004,1
0,0.577,0.246,20,37,3133,9,27,0.333,0.012,1
1,0.097,0.018,61,4381,521,562,2191,0.257,8.409,0
1,0.092,0.01,31,4308,692,117,3471,0.034,6.225,1
0,0.782,0.262,20,23,1487,0,110,0.0,0.015,0
0,0.598,0.486,16,13,4118,9,113,0.08,0.003,1
1,0.027,0.019,133,387,333,310,2484,0.125,1.162,0
0,0.511,0.185,10,42,2166,0,75,0.0,0.019,1
1,0.062,0.01,95,773,729,60,1139,0.053,1.06,0
1,0.045,0.017,94,2305,910,729,3583,0.203,2.533,0
1,0.099,0.005,40,3806,604,812,2491,0.326,6.301,0
0,0.675,0.431,8,17,4640,1,142,0.007,0.004,1
1,0.057,0.006,125,2066,124,254,1127,0.225,16.661,0
1,0.32,0.351,11,27,1020,10,40,0.25,0.026,1
0,0.675,0.122,11,10,1846,1,34,0.029,0.005,1
1,0.06,0.012,78,1904,324,71,2824,0.025,5.877,0
1,0.399,0.198,12,22,2084,0,63,0.0,0.011,1
0,0.658,0.337,11,17,4297,1,47,0.021,0.004,0
1,0.021,0.003,45,1495,987,693,2860,0.242,1.515,0
1,0.009,0.02,71,335,122,349,889,0.393,2.746,0
1,0.699,0.313,1,48,3837,12,133,0.09,0.013,1
0,0.845,0.22,3,50,3839,1,146,0.007,0.013,1
0,0.881,0.464,11,19,3173,9,115,0.078,0.006,1
0,0.61,0.277,15,38,2831,6,135,0.044,0.013,1
0,0.39,0.432,10,40,3784,10,61,0.164,0.011,1
1,0.01,0.017,98,1584,597,198,3885,0.051,2.653,0
0,0.759,0.448,13,17,4489,4,91,0.044,0.004,1
1,0.01,0.007,141,3268,473,712,2277,0.313,6.909,0
0,0.764,0.413,2,21,4707,10,11,0.909,0.004,1
0,0.862,0.15,13,46,3976,10,78,0.128,0.012,1
0,0.601,0.255,10,0,4377,9,132,0.068,0.0,1
1,0.059,0.002,121,2965,854,81,2455,0.033,3.472,0
0,0.693,0.215,9,2,1972,10,7,1.429,0.001,1
0,0.81,0.338,11,22,4210,11,54,0.204,0.005,1
0,0.5,0.304,1,32,4099,4,40,0.1,0.008,1
1,0.078,0.006,128,4002,742,558,2384,0.234,5.394,0
1,0.057,0.004,66,1262,229,272,2471,0.11,5.511,0
0,0.811,0.395,7,30,3441,15,10,1.5,0.009,1
0,0.337,0.214,10,23,3456,9,141,0.064,0.007,0
0,0.642,0.395,14,16,4776,3,112,0.027,0.003,1
0,0.02,0.011,130,3755,774,915,2366,0.387,4.851,0
1,0.498,0.334,10,1,4809,5,116,0.043,0.0,1
1,0.026,0.015,32,3376,408,176,3569,0.049,8.275,0
0,0.765,0.161,4,43,2977,12,93,0.129,0.014,1
0,0.338,0.213,11,7,3840,6,71,0.085,0.002,1
1,0.091,0.013,36,757,447,339,1858,0.182,1.694,0
0,0.444,0.216,11,39,4946,10,94,0.106,0.008,1
1,0.781,0.483,13,35,4917,6,53,0.113,0.007,1
1,0.097,0.013,119,3696,524,571,586,0.974,7.053,0
1,0.769,0.242,0,19,4291,2,8,0.25,0.004,1
0,0.755,0.12,6,5,2940,2,95,0.021,0.002,1
1,0.068,0.011,128,1599,195,690,3306,0.209,8.2,0
0,0.058,0.004,101,3443,147,847,2888,0.293,23.422,0
1,0.024,0.001,117,3742,136,586,2723,0.215,27.515,0
1,0.088,0.02,99,3169,761,745,465,1.602,4.164,0
1,0.003,0.007,127,4820,301,661,685,0.965,16.013,0
1,0.037,0.004,35,1625,515,341,563,0.606,3.155,0
0,0.725,0.374,7,45,1889,13,63,0.206,0.024,0
1,0.004,0.018,115,2234,656,623,2971,0.21,3.405,0
0,0.402,0.362,2,35,3180,6,136,0.044,0.011,1
1,0.095,0.009,42,3676,891,513,2135,0.24,4.126,0
1,0.749,0.209,4,47,1032,7,77,0.091,0.046,1
0,0.356,0.218,12,27,2196,15,72,0.208,0.012,1
0,0.79,0.223,0,16,2896,6,43,0.14,0.006,1
0,0.66,0.274,7,28,3432,10,133,0.075,0.008,1
1,0.069,0.009,135,2776,379,674,2685,0.251,7.325,0
0,0.039,0.009,41,2806,363,443,3705,0.12,7.73,0
1,0.098,0.011,120,3043,355,144,3684,0.039,8.572,0
0,0.785,0.261,20,9,1802,8,3,2.667,0.005,1
0,0.676,0.417,18,48,1045,12,69,0.174,0.046,1
1,0.059,0.008,115,4554,165,968,863,1.122,27.6,0
1,0.054,0.017,103,1495,348,730,3527,0.207,4.296,0
1,0.885,0.358,8,24,3294,15,36,0.417,0.007,1
1,0.331,0.287,7,31,3895,8,14,0.571,0.008,1
0,0.068,0.001,95,3688,603,991,1597,0.621,6.116,0
0,0.894,0.485,15,32,2001,1,68,0.015,0.016,1
1,0.033,0.008,132,2966,791,844,2205,0.383,3.75,0
1,0.691,0.366,11,29,3057,12,144,0.083,0.009,1
1,0.005,0.007,38,1379,505,702,3431,0.205,2.731,0
1,0.042,0.013,150,2462,319,474,1283,0.369,7.718,0
1,0.322,0.264,8,27,2454,6,65,0.092,0.011,1
1,0.018,0.001,49,1019,801,572,2131,0.268,1.272,0
0,0.574,0.14,11,8,1207,7,84,0.083,0.007,1
1,0.057,0.011,97,3147,786,723,453,1.596,4.004,0
0,0.545,0.351,7,14,2296,10,13,0.769,0.006,1
1,0.063,0.02,146,1820,952,240,3271,0.073,1.912,0
0,0.821,0.29,13,26,3909,6,48,0.125,0.007,1
0,0.067,0.014,36,2586,231,262,1202,0.218,11.195,0
1,0.0,0.001,125,4440,730,129,3382,0.038,6.082,0
1,0.004,0.007,46,967,641,323,1796,0.18,1.509,0
0,0.803,0.411,9,37,4407,13,93,0.14,0.008,1
0,0.313,0.439,15,1,3880,5,90,0.056,0.0,1
0,0.558,0.483,9,13,2296,6,12,0.5,0.006,1
1,0.82,0.351,15,46,4673,11,32,0.344,0.01,1
0,0.557,0.104,4,8,1445,12,141,0.085,0.006,1
0,0.473,0.421,6,29,1451,9,115,0.078,0.02,1
1,0.083,0.001,61,977,724,179,2181,0.082,1.349,0
1,0.08,0.004,84,3668,459,457,3870,0.118,7.991,0
1,0.022,0.008,145,3690,464,397,2454,0.162,7.953,1
0,0.758,0.2,10,21,2385,4,108,0.037,0.009,0
0,0.383,0.122,7,25,3576,15,15,1.0,0.007,1
1,0.734,0.145,0,22,4700,13,141,0.092,0.005,1
1,0.043,0.0,89,922,891,122,1093,0.112,1.035,0
1,0.052,0.017,88,1959,929,234,1351,0.173,2.109,0
1,0.777,0.33,7,48,3851,7,5,1.4,0.012,1
0,0.522,0.312,18,44,2309,2,108,0.019,0.019,1
0,0.082,0.018,104,2731,292,198,3890,0.051,9.353,0
1,0.053,0.001,64,1747,505,749,1450,0.517,3.459,0
1,0.617,0.234,10,47,1452,0,37,0.0,0.032,1
1,0.03,0.017,113,830,430,777,1613,0.482,1.93,0
1,0.003,0.006,36,2113,294,341,1967,0.173,7.187,0
1,0.072,0.004,83,1963,882,293,391,0.749,2.226,0
0,0.725,0.247,9,12,2906,1,1,1.0,0.004,1
1,0.624,0.213,12,49,2079,7,116,0.06,0.024,1
1,0.003,0.013,42,4088,110,898,3423,0.262,37.164,0
1,0.006,0.016,73,1689,665,970,3150,0.308,2.54,0
1,0.434,0.185,20,36,4050,15,24,0.625,0.009,1
1,0.084,0.011,78,4635,211,514,1915,0.268,21.967,0
0,0.525,0.242,3,31,4898,7,145,0.048,0.006,1
0,0.758,0.128,1,43,2421,11,22,0.5,0.018,1
0,0.664,0.319,7,45,3664,2,125,0.016,0.012,1
0,0.897,0.25,20,31,1114,8,77,0.104,0.028,1
1,0.035,0.014,110,2724,990,413,3756,0.11,2.752,1
0,0.744,0.328,11,29,1087,15,98,0.153,0.027,1
0,0.304,0.204,5,0,2920,10,109,0.092,0.0,1
1,0.094,0.004,44,1611,520,76,3478,0.022,3.098,0
1,0.093,0.013,79,831,224,624,2151,0.29,3.71,0
1,0.087,0.015,33,2104,546,908,378,2.402,3.853,0
0,0.341,0.211,18,0,4336,2,120,0.017,0.0,1
1,0.087,0.02,93,3627,782,222,2525,0.088,4.638,1
0,0.857,0.421,16,29,2904,15,127,0.118,0.01,0
0,0.351,0.368,14,8,3857,12,130,0.092,0.002,1
0,0.875,0.142,10,27,3652,12,79,0.152,0.007,1
1,0.096,0.009,111,2904,708,420,1963,0.214,4.102,0
1,0.056,0.002,105,1670,252,87,1815,0.048,6.627,0
1,0.841,0.148,6,23,2643,7,146,0.048,0.009,1
1,0.066,0.016,123,4647,901,736,2862,0.257,5.158,0
0,0.327,0.298,3,27,2912,8,135,0.059,0.009,1
1,0.047,0.007,45,4813,233,798,827,0.965,20.657,0
1,0.05,0.01,150,2611,611,511,2852,0.179,4.273,0
1,0.818,0.346,19,42,3777,10,141,0.071,0.011,1
1,0.054,0.007,107,4147,869,177,1091,0.162,4.772,0
0,0.764,0.437,19,12,1252,12,66,0.182,0.01,1
0,0.647,0.159,15,7,3364,2,146,0.014,0.002,1
1,0.059,0.004,77,2257,794,88,1236,0.071,2.843,0
1,0.025,0.011,101,2075,140,378,2992,0.126,14.821,0
0,0.38,0.419,15,23,1950,7,85,0.082,0.012,1
1,0.018,0.014,36,1412,712,741,1498,0.495,1.983,0
1,0.096,0.005,94,1314,216,240,2652,0.09,6.083,0
0,0.655,0.366,6,18,4055,11,32,0.344,0.004,1
1,0.057,0.003,46,1425,692,276,703,0.393,2.059,0
1,0.046,0.009,145,366,912,300,2690,0.112,0.401,0
0,0.711,0.424,14,23,4426,1,81,0.012,0.005,1
1,0.048,0.013,122,4252,899,915,2669,0.343,4.73,0
0,0.48,0.13,4,42,2233,6,78,0.077,0.019,1
1,0.021,0.005,148,926,170,756,1718,0.44,5.447,0
1,0.003,0.012,145,4063,261,101,2900,0.035,15.567,0
0,0.321,0.415,12,37,3874,11,116,0.095,0.01,1
0,0.895,0.175,19,16,1807,6,148,0.041,0.009,1
1,0.054,0.018,131,4073,104,875,2498,0.35,39.163,0
0,0.495,0.26,8,14,4170,8,69,0.116,0.003,1
1,0.006,0.014,32,2756,249,928,2358,0.394,11.068,0
0,0.656,0.204,6,22,2140,4,30,0.133,0.01,1
0,0.301,0.44,2,32,3235,13,30,0.433,0.01,1
0,0.393,0.439,20,37,2005,11,115,0.096,0.018,1
0,0.493,0.311,16,40,1317,3,23,0.13,0.03,1
1,0.05,0.017,68,4052,478,455,582,0.782,8.477,0
1,0.087,0.017,66,1621,493,241,1601,0.151,3.288,0
1,0.033,0.006,83,1632,103,983,1093,0.899,15.845,0
0,0.798,0.237,8,50,2594,5,37,0.135,0.019,1
1,0.642,0.102,2,48,2821,7,76,0.092,0.017,1
1,0.038,0.018,147,3089,953,998,1426,0.7,3.241,0
1,0.005,0.013,83,715,915,860,1388,0.62,0.781,0
0,0.615,0.494,1,28,3367,11,28,0.393,0.008,1
1,0.502,0.13,20,48,4023,2,46,0.043,0.012,1
0,0.402,0.216,3,31,2384,12,18,0.667,0.013,0
0,0.004,0.012,85,2373,780,899,716,1.256,3.042,0
1,0.873,0.234,3,12,1894,6,112,0.054,0.006,1
1,0.073,0.0,96,3089,711,869,640,1.358,4.345,0
0,0.559,0.404,10,35,1477,14,26,0.538,0.024,1
1,0.073,0.011,102,787,820,387,1092,0.354,0.96,0
0,0.482,0.171,2,37,4533,3,27,0.111,0.008,1
1,0.016,0.012,107,2514,615,165,1553,0.106,4.088,0
1,0.001,0.002,134,4504,470,760,3245,0.234,9.583,0
1,0.058,0.004,45,2630,975,222,2053,0.108,2.697,0
1,0.001,0.002,50,550,210,511,1601,0.319,2.619,0
1,0.015,0.012,94,2779,818,364,2150,0.169,3.397,0
0,0.602,0.484,12,25,2490,9,140,0.064,0.01,1
0,0.625,0.285,19,7,2012,12,118,0.102,0.003,1
1,0.033,0.012,43,3710,419,329,3207,0.103,8.854,0
0,0.374,0.464,10,12,4259,4,30,0.133,0.003,1
1,0.315,0.138,6,3,3119,10,36,0.278,0.001,1
1,0.036,0.017,98,1699,341,346,1114,0.311,4.982,0
1,0.093,0.019,123,1327,251,952,3340,0.285,5.287,0
1,0.092,0.008,150,3519,588,903,699,1.292,5.985,0
1,0.1,0.003,47,2865,352,905,3468,0.261,8.139,0
1,0.016,0.011,86,622,933,508,2306,0.22,0.667,0
1,0.031,0.003,147,1921,767,699,3072,0.228,2.505,0
0,0.751,0.297,13,45,2618,15,78,0.192,0.017,1
1,0.623,0.451,15,31,4535,4,20,0.2,0.007,0
0,0.69,0.171,9,44,1212,0,62,0.0,0.036,0
0,0.719,0.453,11,4,1076,15,38,0.395,0.004,1
0,0.577,0.49,11,17,1748,13,89,0.146,0.01,1
1,0.006,0.015,115,4656,706,737,1214,0.607,6.595,0
1,0.049,0.017,126,2216,694,614,1671,0.367,3.193,0
1,0.432,0.363,17,10,4256,6,98,0.061,0.002,1
1,0.097,0.013,129,4063,662,716,2111,0.339,6.137,0
1,0.048,0.02,147,625,380,234,3030,0.077,1.645,0
0,0.511,0.466,20,14,1323,11,149,0.074,0.011,1
1,0.082,0.015,117,1832,790,132,3030,0.044,2.319,0
0,0.45,0.383,1,22,1028,15,1,15.0,0.021,1
1,0.037,0.014,100,2737,679,339,3062,0.111,4.031,0
1,0.061,0.018,55,3138,567,436,2431,0.179,5.534,0
1,0.096,0.003,39,2247,659,61,3690,0.017,3.41,0
0,0.647,0.129,8,35,2144,11,72,0.153,0.016,1
1,0.016,0.007,72,3057,203,250,3711,0.067,15.059,0
1,0.019,0.001,71,851,459,351,759,0.462,1.854,0
1,0.425,0.376,3,47,3883,3,7,0.429,0.012,1
0,0.599,0.237,7,27,1939,12,92,0.13,0.014,1
0,0.306,0.441,0,16,1265,15,61,0.246,0.013,1
1,0.092,0.003,60,2436,237,479,3912,0.122,10.278,0
1,0.806,0.415,14,2,3905,6,45,0.133,0.001,1
0,0.083,0.002,96,956,551,114,3997,0.029,1.735,0
0,0.616,0.349,18,48,1942,11,79,0.139,0.025,1
0,0.745,0.441,10,8,4908,3,19,0.158,0.002,1
0,0.565,0.227,18,27,2000,15,56,0.268,0.013,1
1,0.483,0.437,6,15,1430,0,137,0.0,0.01,1
0,0.397,0.196,13,46,4141,10,149,0.067,0.011,1
1,0.067,0.001,60,4662,197,571,3646,0.157,23.665,0
1,0.07,0.006,77,1059,793,88,547,0.161,1.335,1
1,0.6,0.222,8,1,3228,2,115,0.017,0.0,1
1,0.052,0.019,38,3778,749,613,2292,0.267,5.044,1
1,0.685,0.353,5,48,1263,9,146,0.062,0.038,1
0,0.587,0.466,0,13,3722,4,6,0.667,0.003,1
1,0.064,0.013,62,2045,841,259,1621,0.16,2.432,0
1,0.01,0.008,38,668,924,71,1570,0.045,0.723,0
1,0.0,0.0,67,1205,304,174,1325,0.131,3.964,0
1,0.5,0.398,18,19,1545,1,121,0.008,0.012,1
1,0.1,0.014,46,2200,711,415,2098,0.198,3.094,0
0,0.897,0.286,2,31,2547,2,134,0.015,0.012,1
1,0.06,0.015,150,4840,608,782,2633,0.297,7.961,0
1,0.082,0.01,90,3887,479,935,625,1.496,8.115,0
0,0.588,0.363,4,50,1872,2,137,0.015,0.027,1
1,0.022,0.009,111,1616,142,334,2440,0.137,11.38,0
0,0.323,0.244,18,16,2306,10,129,0.078,0.007,1
1,0.051,0.017,112,4037,948,791,1279,0.618,4.258,0
0,0.623,0.46,0,31,4939,12,80,0.15,0.006,1
1,0.004,0.013,131,1176,456,947,2349,0.403,2.579,0
0,0.606,0.348,18,6,4142,10,62,0.161,0.001,1
0,0.732,0.113,8,19,3461,6,61,0.098,0.005,1
1,0.045,0.013,70,2361,131,470,1298,0.362,18.023,0
1,0.085,0.018,31,1449,155,806,2282,0.353,9.348,0
1,0.007,0.007,88,4878,772,335,1126,0.298,6.319,0
1,0.09,0.007,113,3152,836,394,3460,0.114,3.77,1
0,0.492,0.213,1,28,4108,13,117,0.111,0.007,1
1,0.097,0.017,98,1649,759,782,3354,0.233,2.173,0
1,0.097,0.002,148,556,858,89,2230,0.04,0.648,0
1,0.068,0.0,65,477,887,824,2898,0.284,0.538,0
1,0.756,0.127,3,50,1711,9,104,0.087,0.029,1
1,0.044,0.013,98,427,386,147,459,0.32,1.106,0
0,0.891,0.321,13,30,1335,13,66,0.197,0.022,1
0,0.389,0.273,9,19,4373,15,16,0.938,0.004,1
1,0.638,0.266,2,7,4298,0,31,0.0,0.002,1
0,0.58,0.106,7,10,2336,14,13,1.077,0.004,1
0,0.696,0.19,0,29,2000,4,79,0.051,0.015,1
1,0.696,0.409,18,39,4583,15,66,0.227,0.009,1
0,0.787,0.124,6,40,4177,1,67,0.015,0.01,1
1,0.023,0.02,132,4101,552,689,2801,0.246,7.429,0
1,0.05,0.012,48,2439,513,911,2714,0.336,4.754,0
1,0.047,0.006,97,1292,207,746,1149,0.649,6.242,0
1,0.051,0.015,66,2307,239,303,707,0.429,9.653,0
1,0.092,0.014,134,3344,199,572,3589,0.159,16.804,0
1,0.578,0.338,15,3,1088,7,70,0.1,0.003,1
1,0.076,0.005,123,1566,462,959,1926,0.498,3.39,0
1,0.581,0.111,10,13,2556,4,81,0.049,0.005,1
1,0.065,0.003,45,898,941,394,1421,0.277,0.954,0
1,0.34,0.337,0,40,1563,0,98,0.0,0.026,1
1,0.361,0.395,20,37,1835,1,9,0.111,0.02,0
1,0.013,0.002,116,2833,371,217,3014,0.072,7.636,0
1,0.771,0.275,7,47,4088,11,52,0.212,0.011,1
1,0.067,0.006,84,1282,226,902,2041,0.442,5.673,0
1,0.069,0.013,109,4976,832,675,1639,0.412,5.981,0
1,0.014,0.016,40,4674,381,921,3752,0.245,12.268,0
1,0.021,0.015,142,2894,648,207,2009,0.103,4.466,0
1,0.072,0.012,37,4673,209,326,3852,0.085,22.359,0
1,0.082,0.013,34,1798,918,246,912,0.27,1.959,0
1,0.633,0.337,11,32,1229,6,86,0.07,0.026,1
0,0.403,0.307,10,1,4793,15,81,0.185,0.0,1
1,0.598,0.366,2,37,3810,14,55,0.255,0.01,0
0,0.773,0.429,4,22,1740,8,122,0.066,0.013,1
1,0.048,0.006,146,2540,679,449,1448,0.31,3.741,0
1,0.025,0.006,66,733,149,495,400,1.238,4.919,0
1,0.053,0.01,47,3496,404,609,2144,0.284,8.653,0
1,0.074,0.009,133,3290,921,262,2400,0.109,3.572,0
0,0.437,0.454,17,22,4699,9,98,0.092,0.005,1
1,0.01,0.002,143,2382,124,529,1008,0.525,19.21,1
1,0.025,0.02,123,1922,717,495,543,0.912,2.681,0
0,0.56,0.329,19,14,1578,8,120,0.067,0.009,1
1,0.056,0.008,47,3253,784,964,3617,0.267,4.149,1
1,0.586,0.181,12,49,1232,6,34,0.176,0.04,1
1,0.065,0.005,117,2734,352,740,2964,0.25,7.767,0
1,0.093,0.005,64,1566,570,620,2712,0.229,2.747,0
1,0.711,0.197,2,50,4486,15,68,0.221,0.011,1
1,0.073,0.007,132,2809,719,765,3430,0.223,3.907,0
1,0.071,0.007,88,4453,996,168,1074,0.156,4.471,0
0,0.416,0.144,9,43,3981,4,113,0.035,0.011,1
1,0.053,0.003,48,2592,124,215,1238,0.174,20.903,0
0,0.425,0.445,4,30,2587,3,119,0.025,0.012,1
0,0.789,0.384,8,2,2139,12,87,0.138,0.001,1
1,0.01,0.003,78,2195,616,131,867,0.151,3.563,0
1,0.035,0.019,120,1375,644,785,2835,0.277,2.135,0
1,0.048,0.013,116,3073,701,415,1060,0.392,4.384,0
0,0.859,0.491,4,28,4194,13,126,0.103,0.007,1
0,0.464,0.183,6,20,3863,8,56,0.143,0.005,1
0,0.438,0.356,14,12,3995,4,113,0.035,0.003,1
1,0.022,0.008,125,1832,181,894,1776,0.503,10.122,0
1,0.001,0.008,92,3912,874,219,642,0.341,4.476,0
1,0.089,0.013,119,4575,494,948,2696,0.352,9.261,0
0,0.53,0.416,10,13,4582,15,18,0.833,0.003,1
1,0.036,0.005,33,3217,285,54,2660,0.02,11.288,0
1,0.019,0.011,58,548,781,879,2692,0.327,0.702,0
1,0.005,0.012,137,2208,578,510,3846,0.133,3.82,0
1,0.023,0.02,108,4202,297,960,1492,0.643,14.148,0
0,0.745,0.307,1,49,1654,14,96,0.146,0.03,1
1,0.083,0.014,97,1523,521,607,3298,0.184,2.923,0
0,0.664,0.289,5,1,3296,15,22,0.682,0.0,0
0,0.866,0.148,18,48,4995,8,89,0.09,0.01,1
1,0.06,0.013,71,4971,523,840,519,1.618,9.505,0
1,0.021,0.016,133,4527,838,525,1801,0.292,5.402,0
0,0.516,0.416,0,12,1685,6,4,1.5,0.007,1
0,0.63,0.315,13,0,4629,9,18,0.5,0.0,1
1,0.307,0.482,8,7,4878,7,7,1.0,0.001,1
0,0.608,0.319,15,41,2431,15,84,0.179,0.017,0
1,0.054,0.019,30,3075,688,821,762,1.077,4.469,0
1,0.004,0.012,146,3885,280,972,1381,0.704,13.875,0
0,0.673,0.371,4,28,1729,13,87,0.149,0.016,1
1,0.847,0.215,4,2,2263,7,142,0.049,0.001,1
1,0.697,0.465,8,25,1598,3,125,0.024,0.016,1
1,0.026,0.004,67,1948,978,637,1538,0.414,1.992,0
0,0.77,0.469,12,28,2050,1,114,0.009,0.014,1
1,0.068,0.013,118,3736,677,573,3378,0.17,5.518,0
1,0.862,0.459,11,34,2288,14,70,0.2,0.015,1
1,0.096,0.002,80,3877,568,706,984,0.717,6.826,0
1,0.029,0.002,87,2234,768,642,2208,0.291,2.909,0
1,0.089,0.004,90,729,174,213,1506,0.141,4.19,0
1,0.088,0.002,124,2478,464,742,3109,0.239,5.341,0
0,0.899,0.471,8,15,4835,14,140,0.1,0.003,1
1,0.564,0.217,15,40,3413,6,100,0.06,0.012,0
1,0.08,0.017,77,3526,905,643,1095,0.587,3.896,0
1,0.09,0.018,47,711,953,842,3549,0.237,0.746,0
1,0.432,0.488,5,30,4902,6,88,0.068,0.006,1
1,0.012,0.007,144,4263,289,124,997,0.124,14.751,0
0,0.303,0.321,10,29,3702,11,30,0.367,0.008,1
1,0.014,0.006,73,3481,489,70,393,0.178,7.119,0
1,0.078,0.017,142,3033,602,880,2567,0.343,5.038,0
1,0.065,0.001,56,552,307,973,1465,0.664,1.798,0
0,0.846,0.198,20,25,2385,6,33,0.182,0.01,1
0,0.032,0.015,98,2486,731,961,3148,0.305,3.401,0
1,0.086,0.017,132,3914,935,78,3381,0.023,4.186,0
0,0.326,0.118,15,17,4844,12,26,0.462,0.004,1
1,0.079,0.005,86,557,152,852,1502,0.567,3.664,0
1,0.348,0.447,15,19,4652,9,51,0.176,0.004,1
0,0.563,0.364,20,24,1976,14,112,0.125,0.012,1
1,0.348,0.243,15,45,3006,9,2,4.5,0.015,1
0,0.453,0.25,16,27,2757,3,135,0.022,0.01,1
1,0.076,0.014,69,849,380,224,2368,0.095,2.234,0
1,0.088,0.013,62,1191,843,801,2840,0.282,1.413,0
0,0.582,0.267,8,43,3342,5,22,0.227,0.013,1
1,0.382,0.386,18,37,4418,5,32,0.156,0.008,1
1,0.079,0.0,119,1306,316,931,932,0.999,4.133,0
1,0.304,0.387,16,16,4780,11,108,0.102,0.003,1
1,0.08,0.001,136,2478,213,801,2268,0.353,11.634,0
1,0.038,0.0,70,3721,661,653,3796,0.172,5.629,0
0,0.351,0.139,9,23,2802,12,126,0.095,0.008,1
0,0.792,0.478,12,23,4344,15,111,0.135,0.005,1
1,0.817,0.292,12,2,3302,11,33,0.333,0.001,1
0,0.067,0.019,138,1444,700,496,1638,0.303,2.063,1
0,0.492,0.174,15,23,1254,9,147,0.061,0.018,1
1,0.052,0.011,105,4873,613,549,953,0.576,7.949,0
1,0.03,0.006,51,340,541,128,3178,0.04,0.628,0
1,0.036,0.001,143,1694,709,896,2561,0.35,2.389,0
0,0.708,0.358,13,50,3808,8,9,0.889,0.013,1
1,0.08,0.003,83,3837,307,648,518,1.251,12.498,0
0,0.78,0.135,7,3,1794,2,140,0.014,0.002,1
1,0.1,0.016,60,2280,940,70,688,0.102,2.426,0
1,0.011,0.017,63,475,510,412,1395,0.295,0.931,0
0,0.494,0.309,10,23,1546,9,92,0.098,0.015,1
0,0.536,0.237,8,12,2687,14,65,0.215,0.004,1
0,0.725,0.309,10,4,4839,14,147,0.095,0.001,1
1,0.02,0.01,121,1029,772,297,1709,0.174,1.333,0
0,0.04,0.008,109,3839,997,303,3056,0.099,3.851,0
0,0.785,0.317,18,22,3910,13,65,0.2,0.006,1
1,0.065,0.018,71,3470,147,759,867,0.875,23.605,0
1,0.075,0.02,129,3840,232,320,3890,0.082,16.552,0
0,0.662,0.354,13,45,4887,5,51,0.098,0.009,1
0,0.831,0.474,9,8,2767,11,30,0.367,0.003,1
1,0.654,0.176,15,36,3977,1,24,0.042,0.009,1
1,0.0,0.013,149,4350,932,128,2850,0.045,4.667,0
1,0.068,0.02,70,1342,956,59,1134,0.052,1.404,0
1,0.696,0.164,4,7,4177,11,20,0.55,0.002,1
1,0.063,0.018,123,3435,275,896,1613,0.555,12.491,0
0,0.734,0.267,5,9,1146,3,101,0.03,0.008,1
1,0.041,0.013,60,2037,794,411,514,0.8,2.565,0
1,0.029,0.015,79,1350,430,296,3124,0.095,3.14,0
0,0.873,0.106,1,41,3025,10,81,0.123,0.014,1
1,0.657,0.311,9,4,3754,8,41,0.195,0.001,1
1,0.088,0.011,54,3138,150,549,1511,0.363,20.92,0
1,0.076,0.015,57,2321,288,577,586,0.985,8.059,0
1,0.684,0.453,19,50,2907,0,36,0.0,0.017,1
0,0.302,0.471,6,5,1098,0,120,0.0,0.005,1
0,0.702,0.17,10,44,3824,7,34,0.206,0.012,1
1,0.593,0.352,7,31,2786,11,88,0.125,0.011,1
1,0.04,0.009,86,3224,587,280,1747,0.16,5.492,0
1,0.056,0.002,89,1097,284,980,1960,0.5,3.863,0
1,0.363,0.457,7,37,1889,4,69,0.058,0.02,1
0,0.071,0.017,38,3132,160,707,767,0.922,19.575,0
1,0.025,0.017,111,2344,683,101,2153,0.047,3.432,0
1,0.062,0.015,108,3007,616,235,1544,0.152,4.881,0
0,0.584,0.186,18,4,4405,4,12,0.333,0.001,1
0,0.851,0.375,3,9,2808,11,63,0.175,0.003,1
1,0.079,0.006,115,1017,394,871,1105,0.788,2.581,0
1,0.074,0.008,116,1831,281,84,3777,0.022,6.516,0
0,0.535,0.361,10,38,1363,1,1,1.0,0.028,1
1,0.083,0.004,62,2066,501,323,1553,0.208,4.124,0
1,0.082,0.015,102,3727,702,145,1400,0.104,5.309,0
1,0.714,0.492,0,40,1230,14,39,0.359,0.033,1
1,0.089,0.009,121,4397,344,376,1008,0.373,12.782,0
1,0.005,0.013,145,3953,658,377,3103,0.121,6.008,0
1,0.006,0.018,54,4727,868,431,1258,0.343,5.446,0
1,0.326,0.117,1,42,2732,6,36,0.167,0.015,0
1,0.073,0.008,90,3953,438,340,2013,0.169,9.025,0
1,0.548,0.292,17,42,2265,14,8,1.75,0.019,1
1,0.027,0.008,57,2104,288,778,1540,0.505,7.306,0
0,0.512,0.416,13,33,2167,2,86,0.023,0.015,1
